Order_ID,Product_Name,Category,City,Supplier,Import_Cost,Selling_Price,Quantity_Sold,Shipment_Delay_Days,Order_Date,Delivery_Date,Profit,Damaged_Goods,Month,Year
ORD02256,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,529.41,1092.39,7,15,2024-02-20,2024-03-06,3940.86,False,2,2024
ORD02257,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1288.25,3171.38,2,4,2024-01-20,2024-01-24,3766.26,False,1,2024
ORD02258,Mobile Accessories,Mobile Accessories,Aurangabad,Guangzhou Imports,212.87,553.71,1,8,2024-10-31,2024-11-08,340.84,False,10,2024
ORD02259,Home Decor,Home Decor,Thane,Yiwu Global Trade,147.29,431.9,2,4,2023-11-04,2023-11-08,569.22,False,11,2023
ORD02260,Smart Watches,Smart Watches,Pune,Shenzhen Traders,820.61,1852.38,15,3,2024-10-02,2024-10-05,15476.55,False,10,2024
ORD02261,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,564.27,1148.42,2,2,2024-07-18,2024-07-20,1168.3,False,7,2024
ORD02262,Home Decor,Home Decor,Pune,Yiwu Global Trade,268.88,757.13,3,1,2023-04-15,2023-04-16,1464.75,False,4,2023
ORD02263,LED Lights,LED Lights,Pune,Dragon Supply Co,328.96,842.76,7,7,2023-05-26,2023-06-02,3596.6,False,5,2023
ORD02264,Smart Watches,Smart Watches,Aurangabad,Guangzhou Imports,1345.49,3268.26,7,9,2024-12-23,2025-01-01,13459.39,False,12,2024
ORD02265,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,227.45,535.98,2,3,2023-08-27,2023-08-30,617.06,False,8,2023
ORD02266,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,205.95,519.55,9,2,2024-07-02,2024-07-04,2822.4,False,7,2024
ORD02267,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,136.98,247.86,1,4,2023-06-14,2023-06-18,110.88,True,6,2023
ORD02268,Home Decor,Home Decor,Mumbai,Dragon Supply Co,196.94,666.2,1,10,2023-11-24,2023-12-04,469.26,False,11,2023
ORD02269,Home Decor,Home Decor,Nagpur,Dragon Supply Co,226.58,505.32,11,8,2024-11-03,2024-11-11,3066.14,True,11,2024
ORD02270,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1462.24,3454.79,20,5,2023-12-29,2024-01-03,39851.0,False,12,2023
ORD02271,Mobile Accessories,Mobile Accessories,Aurangabad,Yiwu Global Trade,101.07,304.71,1,3,2024-05-18,2024-05-21,203.64,False,5,2024
ORD02272,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1478.58,3607.89,9,4,2024-02-06,2024-02-10,19163.79,False,2,2024
ORD02273,Home Decor,Home Decor,Pune,Dragon Supply Co,165.12,379.91,1,12,2024-12-06,2024-12-18,214.79,True,12,2024
ORD02274,Smart Watches,Smart Watches,Nagpur,Guangzhou Imports,1303.81,2470.23,8,7,2024-06-30,2024-07-07,9331.36,True,6,2024
ORD02275,Home Decor,Home Decor,Pune,Yiwu Global Trade,303.2,722.19,6,2,2024-09-28,2024-09-30,2513.94,False,9,2024
ORD02276,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,141.25,324.86,26,8,2024-09-14,2024-09-22,4773.86,False,9,2024
ORD02277,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1276.88,3089.72,6,4,2024-03-16,2024-03-20,10877.04,False,3,2024
ORD02278,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,399.21,816.42,1,3,2023-08-03,2023-08-06,417.21,False,8,2023
ORD02279,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1391.47,3403.74,4,4,2023-08-24,2023-08-28,8049.08,False,8,2023
ORD02280,Home Decor,Home Decor,Pune,Yiwu Global Trade,99.7,317.65,3,4,2023-07-10,2023-07-14,653.85,False,7,2023
ORD02281,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,208.51,399.69,1,2,2023-08-13,2023-08-15,191.18,True,8,2023
ORD02282,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1471.95,2402.76,5,3,2023-06-18,2023-06-21,4654.05,True,6,2023
ORD02283,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,179.07,324.12,19,7,2024-03-17,2024-03-24,2755.95,False,3,2024
ORD02284,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,335.55,824.6,2,5,2024-10-27,2024-11-01,978.1,False,10,2024
ORD02285,LED Lights,LED Lights,Mumbai,Dragon Supply Co,269.83,644.47,12,3,2024-08-19,2024-08-22,4495.68,False,8,2024
ORD02286,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,205.04,478.63,1,7,2023-04-14,2023-04-21,273.59,False,4,2023
ORD02287,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1343.87,3388.07,3,5,2023-04-11,2023-04-16,6132.6,False,4,2023
ORD02288,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,372.91,918.57,5,0,2023-03-06,2023-03-06,2728.3,False,3,2023
ORD02289,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,205.07,454.86,6,7,2023-07-07,2023-07-14,1498.74,False,7,2023
ORD02290,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,89.24,238.86,4,3,2023-12-20,2023-12-23,598.48,False,12,2023
ORD02291,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1006.39,2187.03,2,0,2023-09-23,2023-09-23,2361.28,False,9,2023
ORD02292,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1477.93,3807.11,2,2,2024-08-14,2024-08-16,4658.36,False,8,2024
ORD02293,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,614.1,1423.31,14,5,2024-06-23,2024-06-28,11328.94,False,6,2024
ORD02294,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,114.67,252.31,1,2,2024-01-04,2024-01-06,137.64,False,1,2024
ORD02295,LED Lights,LED Lights,Aurangabad,Shenzhen Traders,403.24,928.84,5,5,2024-10-12,2024-10-17,2628.0,False,10,2024
ORD02296,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,215.69,578.31,12,0,2023-11-16,2023-11-16,4351.44,False,11,2023
ORD02297,Home Decor,Home Decor,Mumbai,Dragon Supply Co,186.02,414.66,16,10,2024-05-09,2024-05-19,3658.24,False,5,2024
ORD02298,LED Lights,LED Lights,Mumbai,Dragon Supply Co,289.66,849.35,1,15,2024-12-09,2024-12-24,559.69,False,12,2024
ORD02299,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,206.52,398.21,1,5,2024-04-23,2024-04-28,191.69,True,4,2024
ORD02300,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,397.35,820.27,1,16,2023-10-20,2023-11-05,422.92,False,10,2023
ORD02301,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,302.75,766.49,20,7,2023-12-22,2023-12-29,9274.8,False,12,2023
ORD02302,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,195.26,359.64,10,8,2023-08-03,2023-08-11,1643.8,False,8,2023
ORD02303,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,357.3,903.32,7,2,2023-02-12,2023-02-14,3822.14,False,2,2023
ORD02304,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,883.1,1955.03,1,8,2023-12-16,2023-12-24,1071.93,False,12,2023
ORD02305,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,217.76,486.89,1,5,2023-04-16,2023-04-21,269.13,True,4,2023
ORD02306,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,302.77,851.62,11,9,2024-06-03,2024-06-12,6037.35,False,6,2024
ORD02307,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,110.34,295.43,1,4,2023-11-21,2023-11-25,185.09,False,11,2023
ORD02308,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,354.47,976.06,2,1,2024-09-20,2024-09-21,1243.18,False,9,2024
ORD02309,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1317.24,3026.61,1,4,2023-06-27,2023-07-01,1709.37,False,6,2023
ORD02310,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1514.41,3627.93,3,1,2023-03-09,2023-03-10,6340.56,False,3,2023
ORD02311,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,941.18,1986.0,1,6,2023-11-22,2023-11-28,1044.82,False,11,2023
ORD02312,Home Decor,Home Decor,Pune,Dragon Supply Co,214.02,660.13,4,9,2024-04-21,2024-04-30,1784.44,False,4,2024
ORD02313,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,1271.24,3388.63,20,1,2024-02-18,2024-02-19,42347.8,False,2,2024
ORD02314,Kitchen Gadgets,Kitchen Gadgets,Aurangabad,Yiwu Global Trade,325.99,926.53,11,4,2024-07-21,2024-07-25,6605.94,False,7,2024
ORD02315,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Dragon Supply Co,649.2,1469.59,7,5,2024-06-14,2024-06-19,5742.73,False,6,2024
ORD02316,Smart Watches,Smart Watches,Nashik,Shenzhen Traders,1436.61,3778.54,2,2,2023-02-16,2023-02-18,4683.86,False,2,2023
ORD02317,Smart Watches,Smart Watches,Nagpur,Guangzhou Imports,1104.2,2788.67,5,6,2024-12-06,2024-12-12,8422.35,False,12,2024
ORD02318,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,298.83,893.25,2,7,2023-03-26,2023-04-02,1188.84,False,3,2023
ORD02319,Home Decor,Home Decor,Mumbai,Dragon Supply Co,249.61,793.59,10,2,2024-04-26,2024-04-28,5439.8,False,4,2024
ORD02320,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,358.12,976.04,3,2,2023-04-06,2023-04-08,1853.76,False,4,2023
ORD02321,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,648.08,1275.17,2,2,2024-01-13,2024-01-15,1254.18,False,1,2024
ORD02322,LED Lights,LED Lights,Mumbai,Shenzhen Traders,209.06,456.95,5,5,2024-03-14,2024-03-19,1239.45,False,3,2024
ORD02323,LED Lights,LED Lights,Mumbai,Shenzhen Traders,408.24,988.72,15,2,2024-01-17,2024-01-19,8707.2,False,1,2024
ORD02324,Bluetooth Speakers,Bluetooth Speakers,Nashik,Dragon Supply Co,515.12,1118.54,5,7,2024-03-25,2024-04-01,3017.1,False,3,2024
ORD02325,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,676.33,1606.54,14,3,2024-11-11,2024-11-14,13022.94,False,11,2024
ORD02326,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,490.68,1094.96,3,5,2024-02-22,2024-02-27,1812.84,False,2,2024
ORD02327,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,272.65,788.66,7,1,2023-01-31,2023-02-01,3612.07,False,1,2023
ORD02328,Home Decor,Home Decor,Aurangabad,Dragon Supply Co,177.39,612.28,8,6,2023-01-19,2023-01-25,3479.12,False,1,2023
ORD02329,LED Lights,LED Lights,Mumbai,Dragon Supply Co,202.09,453.77,6,12,2023-05-16,2023-05-28,1510.08,False,5,2023
ORD02330,Home Decor,Home Decor,Pune,Yiwu Global Trade,262.28,659.32,2,2,2024-05-13,2024-05-15,794.08,False,5,2024
ORD02331,LED Lights,LED Lights,Pune,Dragon Supply Co,366.52,1046.28,1,10,2024-11-07,2024-11-17,679.76,False,11,2024
ORD02332,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,420.61,1053.17,1,11,2023-04-20,2023-05-01,632.56,False,4,2023
ORD02333,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,167.12,392.28,9,3,2024-10-09,2024-10-12,2026.44,False,10,2024
ORD02334,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,150.59,386.27,14,3,2023-04-04,2023-04-07,3299.52,False,4,2023
ORD02335,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,371.9,863.1,8,4,2023-08-01,2023-08-05,3929.6,False,8,2023
ORD02336,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,107.67,304.36,3,4,2024-01-16,2024-01-20,590.07,False,1,2024
ORD02337,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,374.13,758.69,2,12,2023-03-17,2023-03-29,769.12,False,3,2023
ORD02338,Home Decor,Home Decor,Mumbai,Dragon Supply Co,192.27,598.15,1,11,2023-04-16,2023-04-27,405.88,False,4,2023
ORD02339,LED Lights,LED Lights,Mumbai,Shenzhen Traders,357.69,1054.0,1,3,2024-04-20,2024-04-23,696.31,False,4,2024
ORD02340,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,734.41,1405.94,2,2,2023-03-18,2023-03-20,1343.06,False,3,2023
ORD02341,Home Decor,Home Decor,Nagpur,Dragon Supply Co,114.46,322.29,2,5,2023-09-02,2023-09-07,415.66,False,9,2023
ORD02342,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,142.68,412.35,16,9,2024-12-13,2024-12-22,4314.72,False,12,2024
ORD02343,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,483.78,1233.4,1,7,2024-01-03,2024-01-10,749.62,False,1,2024
ORD02344,LED Lights,LED Lights,Mumbai,Shenzhen Traders,224.83,493.84,1,4,2023-06-07,2023-06-11,269.01,False,6,2023
ORD02345,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,244.25,726.35,1,5,2023-10-30,2023-11-04,482.1,False,10,2023
ORD02346,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,130.34,297.46,1,10,2023-09-21,2023-10-01,167.12,False,9,2023
ORD02347,Home Decor,Home Decor,Mumbai,Dragon Supply Co,103.8,234.29,9,12,2024-09-28,2024-10-10,1174.41,True,9,2024
ORD02348,Home Decor,Home Decor,Nagpur,Dragon Supply Co,92.04,307.83,5,0,2023-06-26,2023-06-26,1078.95,False,6,2023
ORD02349,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,112.07,276.21,4,3,2024-07-14,2024-07-17,656.56,False,7,2024
ORD02350,LED Lights,LED Lights,Pune,Shenzhen Traders,332.02,843.8,9,3,2024-06-10,2024-06-13,4606.02,False,6,2024
ORD02351,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,104.72,299.99,1,4,2024-08-26,2024-08-30,195.27,False,8,2024
ORD02352,LED Lights,LED Lights,Mumbai,Shenzhen Traders,360.82,1024.65,3,6,2024-04-07,2024-04-13,1991.49,False,4,2024
ORD02353,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,207.9,386.71,4,3,2024-07-11,2024-07-14,715.24,False,7,2024
ORD02354,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,749.57,1620.25,1,10,2024-08-09,2024-08-19,870.68,False,8,2024
ORD02355,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,241.4,606.73,11,6,2024-12-02,2024-12-08,4018.63,False,12,2024
ORD02356,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,209.89,597.4,2,1,2024-07-11,2024-07-12,775.02,False,7,2024
ORD02357,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,266.04,727.36,12,3,2023-12-09,2023-12-12,5535.84,False,12,2023
ORD02358,Home Decor,Home Decor,Pune,Yiwu Global Trade,180.45,505.96,2,2,2023-11-13,2023-11-15,651.02,False,11,2023
ORD02359,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1346.09,3682.18,7,2,2024-10-23,2024-10-25,16352.63,False,10,2024
ORD02360,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,829.14,1974.94,2,0,2023-01-10,2023-01-10,2291.6,False,1,2023
ORD02361,Home Decor,Home Decor,Pune,Yiwu Global Trade,110.93,314.66,2,1,2024-09-14,2024-09-15,407.46,False,9,2024
ORD02362,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,189.74,444.77,7,4,2023-05-13,2023-05-17,1785.21,False,5,2023
ORD02363,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,355.51,1036.84,2,4,2023-02-26,2023-03-02,1362.66,False,2,2023
ORD02364,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1035.25,2630.45,6,4,2023-03-17,2023-03-21,9571.2,False,3,2023
ORD02365,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,168.97,448.07,1,7,2024-10-04,2024-10-11,279.1,False,10,2024
ORD02366,Home Decor,Home Decor,Mumbai,Dragon Supply Co,247.78,774.66,3,3,2023-01-23,2023-01-26,1580.64,False,1,2023
ORD02367,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,109.48,308.12,1,2,2024-04-13,2024-04-15,198.64,False,4,2024
ORD02368,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,271.69,891.01,9,3,2024-09-03,2024-09-06,5573.88,False,9,2024
ORD02369,Home Decor,Home Decor,Pune,Dragon Supply Co,180.07,564.01,8,5,2023-07-10,2023-07-15,3071.52,False,7,2023
ORD02370,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,683.29,1419.04,1,7,2024-12-19,2024-12-26,735.75,False,12,2024
ORD02371,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,169.12,497.33,5,4,2024-09-13,2024-09-17,1641.05,False,9,2024
ORD02372,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,581.27,1212.52,4,5,2023-12-31,2024-01-05,2525.0,False,12,2023
ORD02373,Home Decor,Home Decor,Nagpur,Dragon Supply Co,199.56,377.58,14,6,2024-10-13,2024-10-19,2492.28,True,10,2024
ORD02374,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,216.22,405.69,3,7,2024-02-09,2024-02-16,568.41,False,2,2024
ORD02375,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,958.68,2518.54,1,6,2023-11-16,2023-11-22,1559.86,False,11,2023
ORD02376,Home Decor,Home Decor,Mumbai,Dragon Supply Co,295.0,606.4,1,12,2023-01-14,2023-01-26,311.4,True,1,2023
ORD02377,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,926.78,2017.0,5,4,2023-10-08,2023-10-12,5451.1,False,10,2023
ORD02378,Smart Watches,Smart Watches,Thane,Guangzhou Imports,824.46,2014.13,3,8,2023-05-27,2023-06-04,3569.01,False,5,2023
ORD02379,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,220.27,459.13,3,5,2024-09-21,2024-09-26,716.58,False,9,2024
ORD02380,Mobile Accessories,Mobile Accessories,Nagpur,Guangzhou Imports,184.4,583.39,3,8,2023-09-14,2023-09-22,1196.97,False,9,2023
ORD02381,LED Lights,LED Lights,Mumbai,Shenzhen Traders,277.54,622.25,21,8,2023-12-11,2023-12-19,7238.91,False,12,2023
ORD02382,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,80.54,220.65,6,6,2023-09-27,2023-10-03,840.66,False,9,2023
ORD02383,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,180.37,516.32,4,5,2024-09-14,2024-09-19,1343.8,False,9,2024
ORD02384,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,838.47,2092.33,20,2,2023-10-10,2023-10-12,25077.2,False,10,2023
ORD02385,LED Lights,LED Lights,Mumbai,Dragon Supply Co,341.59,832.34,3,18,2024-12-27,2025-01-14,1472.25,False,12,2024
ORD02386,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1233.69,2850.22,2,2,2024-03-22,2024-03-24,3233.06,False,3,2024
ORD02387,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,93.15,276.82,1,4,2023-04-03,2023-04-07,183.67,False,4,2023
ORD02388,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,133.42,315.82,10,4,2023-12-12,2023-12-16,1824.0,False,12,2023
ORD02389,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1659.39,4594.06,2,2,2023-08-03,2023-08-05,5869.34,False,8,2023
ORD02390,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,136.82,262.59,5,0,2023-07-13,2023-07-13,628.85,True,7,2023
ORD02391,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,125.33,312.41,5,0,2024-10-25,2024-10-25,935.4,False,10,2024
ORD02392,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,541.53,1130.92,29,10,2023-10-24,2023-11-03,17092.31,False,10,2023
ORD02393,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,902.01,2226.52,15,3,2024-08-07,2024-08-10,19867.65,False,8,2024
ORD02394,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,374.58,909.52,2,3,2024-03-03,2024-03-06,1069.88,False,3,2024
ORD02395,LED Lights,LED Lights,Mumbai,Shenzhen Traders,346.88,711.13,11,1,2023-08-17,2023-08-18,4006.75,False,8,2023
ORD02396,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,812.88,1909.22,3,8,2023-01-31,2023-02-08,3289.02,False,1,2023
ORD02397,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,108.33,205.12,2,5,2023-04-15,2023-04-20,193.58,False,4,2023
ORD02398,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,323.61,933.5,1,3,2023-06-07,2023-06-10,609.89,False,6,2023
ORD02399,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,198.16,544.99,3,3,2023-03-08,2023-03-11,1040.49,False,3,2023
ORD02400,LED Lights,LED Lights,Nagpur,Shenzhen Traders,198.49,550.38,2,1,2023-02-25,2023-02-26,703.78,False,2,2023
ORD02401,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,174.08,403.26,1,4,2024-01-28,2024-02-01,229.18,False,1,2024
ORD02402,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,122.27,350.9,1,3,2023-04-19,2023-04-22,228.63,False,4,2023
ORD02403,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,352.66,865.58,3,2,2024-03-10,2024-03-12,1538.76,False,3,2024
ORD02404,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,483.06,1123.73,2,8,2024-07-22,2024-07-30,1281.34,False,7,2024
ORD02405,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,851.42,1777.68,2,11,2024-04-10,2024-04-21,1852.52,False,4,2024
ORD02406,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,176.81,389.11,10,2,2023-12-25,2023-12-27,2123.0,False,12,2023
ORD02407,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Shenzhen Traders,749.43,1890.18,6,4,2023-03-27,2023-03-31,6844.5,False,3,2023
ORD02408,Home Decor,Home Decor,Thane,Dragon Supply Co,222.82,732.84,6,13,2023-09-26,2023-10-09,3060.12,False,9,2023
ORD02409,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1636.62,2406.97,3,6,2023-12-17,2023-12-23,2311.05,True,12,2023
ORD02410,LED Lights,LED Lights,Thane,Dragon Supply Co,207.73,603.28,1,10,2023-04-06,2023-04-16,395.55,False,4,2023
ORD02411,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1210.3,3147.08,1,9,2023-12-31,2024-01-09,1936.78,False,12,2023
ORD02412,Home Decor,Home Decor,Pune,Yiwu Global Trade,225.8,719.49,14,1,2024-02-16,2024-02-17,6911.66,False,2,2024
ORD02413,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,668.83,1459.16,9,6,2023-04-28,2023-05-04,7112.97,False,4,2023
ORD02414,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,605.86,1525.35,3,9,2024-01-17,2024-01-26,2758.47,False,1,2024
ORD02415,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,430.05,706.83,2,7,2023-09-01,2023-09-08,553.56,True,9,2023
ORD02416,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1695.8,4595.0,4,4,2023-07-29,2023-08-02,11596.8,False,7,2023
ORD02417,LED Lights,LED Lights,Pune,Dragon Supply Co,303.01,750.59,4,4,2023-03-14,2023-03-18,1790.32,False,3,2023
ORD02418,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,456.41,1161.74,2,10,2024-08-12,2024-08-22,1410.66,False,8,2024
ORD02419,LED Lights,LED Lights,Nashik,Shenzhen Traders,314.78,648.41,3,3,2023-09-10,2023-09-13,1000.89,False,9,2023
ORD02420,Home Decor,Home Decor,Mumbai,Dragon Supply Co,182.78,591.85,1,13,2023-05-02,2023-05-15,409.07,False,5,2023
ORD02421,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,133.24,341.8,18,4,2024-06-21,2024-06-25,3754.08,False,6,2024
ORD02422,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,632.68,1497.19,4,8,2023-12-22,2023-12-30,3458.04,False,12,2023
ORD02423,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,125.27,409.9,16,2,2023-09-30,2023-10-02,4554.08,False,9,2023
ORD02424,Home Decor,Home Decor,Nashik,Dragon Supply Co,236.1,563.6,2,5,2024-12-08,2024-12-13,655.0,False,12,2024
ORD02425,Mobile Accessories,Mobile Accessories,Nagpur,Guangzhou Imports,126.88,187.26,5,6,2023-11-19,2023-11-25,301.9,True,11,2023
ORD02426,LED Lights,LED Lights,Mumbai,Shenzhen Traders,316.63,765.48,7,0,2024-12-12,2024-12-12,3141.95,False,12,2024
ORD02427,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,123.38,266.22,6,3,2024-08-23,2024-08-26,857.04,True,8,2024
ORD02428,LED Lights,LED Lights,Thane,Shenzhen Traders,243.72,605.08,2,5,2024-05-17,2024-05-22,722.72,False,5,2024
ORD02429,Bluetooth Speakers,Bluetooth Speakers,Thane,Dragon Supply Co,621.42,1215.48,8,4,2024-11-07,2024-11-11,4752.48,False,11,2024
ORD02430,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1749.02,3859.15,1,4,2024-10-11,2024-10-15,2110.13,False,10,2024
ORD02431,Home Decor,Home Decor,Nagpur,Dragon Supply Co,165.1,396.62,15,6,2024-11-19,2024-11-25,3472.8,False,11,2024
ORD02432,Home Decor,Home Decor,Thane,Dragon Supply Co,269.01,677.61,6,5,2023-07-18,2023-07-23,2451.6,False,7,2023
ORD02433,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,866.97,1829.65,12,1,2024-11-22,2024-11-23,11552.16,False,11,2024
ORD02434,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Dragon Supply Co,515.19,903.09,1,8,2024-07-13,2024-07-21,387.9,True,7,2024
ORD02435,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,117.22,367.91,1,9,2023-01-06,2023-01-15,250.69,False,1,2023
